stamp,access_id,other_manager,investment_discretion,put_call,security_class,ssh_prn_amt_type,acceptance_stamp,market_value,ssh_prn_amt,voting_authority_sole,voting_authority_shared,voting_authority_none,cik,conformed_submission_type,conformed_period_of_report,filed_as_of_date,date_of_change,effectiveness_date,fiscal_year_end,close,is_shifted_price,id
2018-05-10 13:44:39,0000019617-18-000094,2,DFND,,STOCK,SH,2018-05-10 13:44:39,2959000.0,225488.0,220766.0,0.0,4722.0,19617,13F-HR,2018-03-31 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,1231.0,13.12,False,11133673.0
2018-01-29 09:46:52,0000092230-18-000010,,SOLE,,,SH,2018-01-29 09:46:52,8173000.0,73804.0,69352.0,0.0,4452.0,92230,13F-HR,2017-12-31 00:00:00,2018-01-29 00:00:00,2018-01-29 00:00:00,2018-01-29 00:00:00,1231.0,110.74,False,321196.0
2018-02-14 11:54:00,0001140361-18-007796,,SOLE,,,SH,2018-02-14 11:54:00,0.0,1.0,1.0,0.0,0.0,1521001,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,82.44,False,10900811.0
2018-02-06 12:07:51,0000950123-18-000878,,DFND,,STOCK,SH,2018-02-06 12:07:51,15480000.0,135392.0,135392.0,0.0,0.0,1692234,13F-HR,2017-12-31 00:00:00,2018-02-06 00:00:00,2018-02-06 00:00:00,2018-02-06 00:00:00,1231.0,113.51,False,33379.0
2018-05-15 16:02:03,0000919185-18-000004,,DFND,Call,,SH,2018-05-15 16:02:03,642000.0,14900.0,14900.0,0.0,0.0,919185,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,43.02,False,11165666.0
2018-08-10 12:05:52,0001085146-18-001968,32,OTR,,STOCK,SH,2018-08-10 12:05:52,9000.0,111.0,0.0,111.0,0.0,1269119,13F-HR,2018-06-30 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,1231.0,79.68,False,50689.0
2018-02-09 09:37:43,0001140361-18-005981,,SOLE,,,SH,2018-02-09 09:37:43,3758000.0,37193.0,0.0,0.0,37193.0,1502149,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,,101.03,False,61102.0
2018-04-25 11:57:45,0001104659-18-026469,,SOLE,,STOCK,SH,2018-04-25 11:57:45,1670000.0,20000.0,20000.0,0.0,0.0,1177132,13F-HR,2018-03-31 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,930.0,83.52,False,70856.0
2018-07-26 13:15:15,0000092230-18-000057,,SOLE,,STOCK,SH,2018-07-26 13:15:15,25711000.0,202884.0,197011.0,0.0,5873.0,92230,13F-HR,2018-06-30 00:00:00,2018-07-26 00:00:00,2018-07-26 00:00:00,2018-07-26 00:00:00,1231.0,126.73,False,37574.0
2018-11-14 09:59:12,0001172661-18-002078,,SOLE,,STOCK,SH,2018-11-14 09:59:12,3757000.0,49726.0,49726.0,0.0,0.0,1426196,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,75.56,False,39107.0
2018-05-09 11:09:34,0001062993-18-002003,2,SOLE,,STOCK,SH,2018-05-09 11:09:34,4886000.0,92679.0,92679.0,0.0,0.0,790502,13F-HR,2018-03-31 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,930.0,52.73,False,83094.0
2018-02-09 14:46:17,0001390777-18-000055,49,OTR,,ADR,SH,2018-02-09 14:46:17,1277000.0,11369.0,7109.0,2383.0,1877.0,1390777,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,112.36,False,68175.0
2018-08-14 16:47:18,0000950123-18-008949,1,DFND,,STOCK,SH,2018-08-14 16:47:18,125000.0,3070.0,3070.0,0.0,0.0,1423053,13F-HR/A,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,40.6,False,9065.0
2018-08-14 15:50:21,0000895421-18-000508,8,DFND,,STOCK,SH,2018-08-14 15:50:21,2676000.0,8992.0,4843.0,1583.0,2566.0,895421,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,297.63,False,34225.0
2018-04-18 16:03:25,0001389191-18-000003,,SOLE,,,SH,2018-04-18 16:03:25,6488000.0,1784393.0,1402295.0,0.0,382098.0,1389191,13F-HR,2018-03-31 00:00:00,2018-04-18 00:00:00,2018-04-18 00:00:00,2018-04-18 00:00:00,1231.0,,False,
2018-08-13 10:53:01,0001104659-18-051388,,SOLE,,,SH,2018-08-13 10:53:01,13919000.0,327900.0,327900.0,0.0,0.0,728079,13F-HR,2018-06-30 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,1231.0,42.45,False,68839.0
2018-02-02 08:40:12,0000950123-18-000681,100,OTR,,STOCK,SH,2018-02-02 08:40:12,3744000.0,42395.0,33942.0,0.0,8453.0,901541,13F-HR,2017-12-31 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,1231.0,91.88,False,57508.0
2018-08-14 23:00:00,0001323119-18-000003,,SOLE,,STOCK,SH,2018-08-13 18:23:14,5000.0,459.0,459.0,0.0,0.0,1323119,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-13 00:00:00,2018-08-14 00:00:00,1231.0,10.5601,False,11073984.0
2018-08-10 09:28:32,0001062993-18-003258,,SOLE,,,SH,2018-08-10 09:28:32,334000.0,3045.0,0.0,0.0,3045.0,1080493,13F-HR,2018-06-30 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,2018-08-10 00:00:00,331.0,109.82,False,37581.0
2018-11-14 11:32:35,0000312069-18-000061,8,SOLE,Call,,SH,2018-11-14 11:32:35,3838000.0,73000.0,73000.0,0.0,0.0,312069,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,52.57,False,11184201.0
2018-02-09 14:46:17,0001390777-18-000055,22,DFND,,STOCK,SH,2018-02-09 14:46:17,14707000.0,192152.0,192152.0,0.0,0.0,1390777,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,76.54,False,82449.0
2018-05-15 15:33:04,0000314949-18-000003,,DFND,,STOCK,SH,2018-05-15 15:33:04,8000.0,395.0,0.0,0.0,395.0,314949,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,128.15,False,7228.0
2018-08-14 15:58:50,0001567619-18-000984,04,DFND,,,SH,2018-08-14 15:58:50,5125000.0,75689.0,75689.0,0.0,0.0,824468,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,,67.71,False,37536.0
2018-08-13 12:01:31,0001137774-18-000086,10,DFND,,STOCK,SH,2018-08-13 12:01:31,567000.0,22628.0,22628.0,0.0,0.0,1137774,13F-HR,2018-06-30 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,1231.0,25.05,False,83119.0
2018-02-14 18:13:55,0001542456-18-000004,1,DFND,,,SH,2018-02-14 18:13:55,251000.0,12478.0,0.0,0.0,0.0,927337,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,20.15,False,89659.0
2018-11-09 09:37:55,0001390777-18-000130,22,DFND,,STOCK,SH,2018-11-09 09:37:55,29147000.0,171254.0,171254.0,0.0,0.0,1390777,13F-HR,2018-09-30 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,1231.0,170.2,False,83866.0
2018-11-14 17:05:53,0001103882-18-000007,"1,2",OTR,,STOCK,PRN,2018-11-14 17:05:53,6367000.0,139227.0,0.0,139227.0,0.0,1103882,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,45.73,False,5645.0
2018-02-14 12:19:31,0000948046-18-000028,10,DFND,,STOCK,SH,2018-02-14 12:19:31,6237000.0,31527.0,7527.0,0.0,24000.0,948046,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,,197.85,False,40169.0
2018-11-14 16:14:08,0001315863-18-000879,,SOLE,,STOCK,SH,2018-11-14 16:14:08,143000.0,50000.0,50000.0,0.0,0.0,1328331,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,2.85,False,350677.0
2018-05-03 17:16:22,0001172661-18-000994,,SOLE,,STOCK,SH,2018-05-03 17:16:22,895000.0,32308.0,32308.0,0.0,0.0,1633445,13F-HR,2018-03-31 00:00:00,2018-05-03 00:00:00,2018-05-03 00:00:00,2018-05-03 00:00:00,1231.0,27.71,False,11015059.0
2018-05-15 17:03:40,0001731444-18-000002,,SOLE,,STOCK,SH,2018-05-15 17:03:40,11000.0,365.0,0.0,0.0,365.0,1731444,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,28.9,False,82409.0
2018-05-15 06:12:17,0000950123-18-005365,01,DFND,,STOCK,SH,2018-05-15 06:12:17,8346000.0,110225.0,0.0,110225.0,0.0,1610520,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,75.72,False,55132.0
2018-05-11 09:40:57,0000354204-18-000010,"1,2",DFND,,STOCK,SH,2018-05-11 09:40:57,13486000.0,628741.0,602590.0,0.0,26151.0,354204,13F-HR,2018-03-31 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,1231.0,21.45,False,60440.0
2018-05-10 13:44:39,0000019617-18-000094,1,OTR,,ADR,SH,2018-05-10 13:44:39,31000.0,274.0,0.0,0.0,274.0,19617,13F-HR,2018-03-31 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,1231.0,112.67,False,11071008.0
2018-11-14 17:22:02,0001094584-18-000004,,SOLE,,STOCK,SH,2018-11-14 17:22:02,976000.0,205009.0,205009.0,0.0,0.0,1094584,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,,4.76,False,33464.0
2018-11-14 14:02:40,0000769993-18-000556,2,DFND,,STOCK,SH,2018-11-14 14:02:40,332000.0,13614.0,13614.0,0.0,0.0,886982,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,24.41,False,10902931.0
2018-08-14 14:48:22,0001725297-18-000003,,SOLE,,STOCK,SH,2018-08-14 14:48:22,196000.0,174.0,0.0,0.0,174.0,1725297,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,1129.19,False,30902.0
2018-05-14 11:25:13,0001512022-18-000003,0,SOLE,,STOCK,SH,2018-05-14 11:25:13,6343000.0,87250.0,87250.0,0.0,0.0,1512022,13F-HR,2018-03-31 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,331.0,72.75,False,11036093.0
2018-05-15 16:59:55,0001493152-18-007142,7,DFND,,ADR,SH,2018-05-15 16:59:55,4000.0,108.0,0.0,0.0,108.0,1029730,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,40.08,False,68127.0
2018-10-18 10:04:30,0000049205-18-000004,,DFND,,STOCK,SH,2018-10-18 10:04:30,15000.0,66.0,66.0,0.0,0.0,49205,13F-HR,2018-09-30 00:00:00,2018-10-18 00:00:00,2018-10-18 00:00:00,2018-10-18 00:00:00,1231.0,227.84,False,10965892.0
2018-08-14 11:34:11,0000914208-18-000380,15,DFND,,STOCK,SH,2018-08-14 11:34:11,7275000.0,224952.0,0.0,224952.0,0.0,914208,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,32.34,False,59647.0
2018-08-14 16:47:18,0000950123-18-008949,1,DFND,Call,STOCK,SH,2018-08-14 16:47:18,106000.0,13600.0,13600.0,0.0,0.0,1423053,13F-HR/A,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,7.8,False,10934040.0
2018-08-14 16:45:49,0001325091-18-000005,2814472,OTR,,STOCK,SH,2018-08-14 16:45:49,169000.0,617.0,0.0,617.0,0.0,1325091,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,930.0,274.19,False,78760.0
2018-02-02 23:00:00,0000036104-18-000003,001,DFND,,STOCK,SH,2018-02-01 18:18:42,660000.0,3611.0,3510.0,0.0,101.0,36104,13F-HR,2017-12-31 00:00:00,2018-02-02 00:00:00,2018-02-01 00:00:00,2018-02-02 00:00:00,1231.0,182.76,False,12011.0
2018-08-13 11:14:01,0000950123-18-008237,,SOLE,,STOCK,SH,2018-08-13 11:14:01,11186000.0,113580.0,113580.0,0.0,0.0,1102598,13F-HR,2018-06-30 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,,98.49,False,3689.0
2018-11-14 09:36:13,0001493152-18-015893,,SOLE,,STOCK,SH,2018-11-14 09:36:13,538000.0,2756.0,2756.0,0.0,0.0,1549230,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,195.39,False,45285.0
2018-05-15 11:31:16,0001172661-18-001185,,SOLE,,STOCK,SH,2018-05-15 11:31:16,99246000.0,1063045.0,1063045.0,0.0,0.0,1483859,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,93.36,False,72603.0
2018-10-26 12:42:19,0000950123-18-010228,20,DFND,,STOCK,SH,2018-10-26 12:42:19,6039000.0,112670.0,112670.0,0.0,0.0,1692234,13F-HR,2018-09-30 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,1231.0,53.6,False,25034.0
2018-02-07 11:44:03,0001542265-18-000001,,SOLE,,STOCK,SH,2018-02-07 11:44:03,0.0,48.0,0.0,0.0,48.0,1542265,13F-HR,2017-12-31 00:00:00,2018-02-07 00:00:00,2018-02-07 00:00:00,2018-02-07 00:00:00,1231.0,8.82,False,13846.0
2018-08-14 13:16:54,0000948046-18-000096,33,DFND,,STOCK,SH,2018-08-14 13:16:54,145332000.0,1197728.0,0.0,0.0,1197728.0,948046,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,,121.34,False,38647.0
2018-08-08 10:06:44,0001144204-18-042590,1,SOLE,,STOCK,SH,2018-08-08 10:06:44,8467000.0,63015.0,63015.0,0.0,0.0,5272,13F-HR,2018-06-30 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,1231.0,134.37,False,59262.0
2018-02-15 08:15:56,0001588873-18-000001,,SOLE,,STOCK,SH,2018-02-15 08:15:56,3431000.0,61980.0,61980.0,0.0,0.0,1588873,13F-HR,2017-12-31 00:00:00,2018-02-15 00:00:00,2018-02-15 00:00:00,2018-02-15 00:00:00,1231.0,55.35,False,3687.0
2018-02-09 14:46:17,0001390777-18-000055,"22,15",DFND,,STOCK,SH,2018-02-09 14:46:17,9120000.0,123879.0,123879.0,0.0,0.0,1390777,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,73.62,False,11150192.0
2018-02-12 06:05:42,0000950123-18-001316,,SOLE,,STOCK,SH,2018-02-12 06:05:42,12293000.0,255515.0,255515.0,0.0,0.0,1441689,13F-HR,2017-12-31 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,,48.11,False,82744.0
2018-08-15 23:00:00,0001389957-18-000014,"01, 02",DFND,Put,STOCK,SH,2018-08-14 17:39:12,10226000.0,205800.0,205800.0,0.0,0.0,1389957,13F-HR,2018-06-30 00:00:00,2018-08-15 00:00:00,2018-08-14 00:00:00,2018-08-15 00:00:00,,49.69,False,50510.0
2018-05-15 15:33:04,0000314949-18-000003,1,SOLE,,STOCK,SH,2018-05-15 15:33:04,49249000.0,892685.0,892685.0,0.0,0.0,314949,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,41.74,False,11036513.0
2018-10-03 09:02:52,0001144204-18-052212,,SOLE,,STOCK,SH,2018-10-03 09:02:52,6000.0,204.0,0.0,204.0,247.0,1730960,13F-HR/A,2018-09-30 00:00:00,2018-10-03 00:00:00,2018-10-03 00:00:00,2018-10-03 00:00:00,1231.0,29.97,False,39038.0
2018-05-04 17:16:06,0001172661-18-000997,,SOLE,,STOCK,SH,2018-05-04 17:16:06,10212000.0,340512.0,269952.0,0.0,70560.0,1130787,13F-HR,2018-03-31 00:00:00,2018-05-04 00:00:00,2018-05-04 00:00:00,2018-05-04 00:00:00,1231.0,29.99,False,8156.0
2018-08-14 16:26:00,0000861177-18-000008,,DFND,,STOCK,SH,2018-08-14 16:26:00,2725865.0,32069.0,29898.0,0.0,2171.0,861177,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,85.0,True,20232.0
2018-01-16 12:00:17,0001537191-18-000001,,SOLE,,STOCK,SH,2018-01-16 12:00:17,1855000.0,18800.0,18800.0,0.0,0.0,1537191,13F-HR,2017-12-31 00:00:00,2018-01-16 00:00:00,2018-01-16 00:00:00,2018-01-16 00:00:00,630.0,98.67,False,81597.0
2018-02-09 16:50:14,0000950123-18-001276,1,DFND,Call,STOCK,SH,2018-02-09 16:50:14,2552000.0,31800.0,31800.0,0.0,0.0,1423053,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,80.25,False,19078.0
2018-11-14 12:11:20,0001256484-18-000018,01,OTR,,STOCK,SH,2018-11-14 12:11:20,55000.0,432.0,338.0,43.0,51.0,73124,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,127.88,False,78345.0
2018-02-13 10:53:55,0001120927-18-000001,0,SOLE,,STOCK,SH,2018-02-13 10:53:55,36000.0,31.0,31.0,0.0,0.0,1120927,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,1169.47,False,3892.0
2018-11-14 12:11:20,0001256484-18-000018,09,DFND,,STOCK,SH,2018-11-14 12:11:20,42000.0,1882.0,1882.0,0.0,0.0,73124,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,22.1,False,11138602.0
2018-11-09 14:27:21,0001698481-18-000004,,SOLE,,,SH,2018-11-09 14:27:21,392000.0,1243.0,0.0,0.0,1243.0,1698481,13F-HR,2018-09-30 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,1231.0,315.6,False,25908.0
2018-08-14 16:26:00,0000861177-18-000008,,SOLE,,STOCK,SH,2018-08-14 16:26:00,15293446.0,674017.0,629485.0,0.0,44532.0,861177,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,22.69,True,33402.0
2018-08-02 16:58:14,0001630888-18-000014,,SOLE,,STOCK,SH,2018-08-02 16:58:14,4000.0,834.0,834.0,0.0,0.0,1630888,13F-HR,2018-06-30 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,1231.0,4.93,False,60432.0
2018-08-09 15:42:27,0001085146-18-001930,,SOLE,,,SH,2018-08-09 15:42:27,1141000.0,13663.0,13663.0,0.0,0.0,1567755,13F-HR,2018-06-30 00:00:00,2018-08-09 00:00:00,2018-08-09 00:00:00,2018-08-09 00:00:00,1231.0,83.45,False,11102432.0
2018-08-14 13:04:10,0000019617-18-000153,1,OTR,,,SH,2018-08-14 13:04:10,674000.0,9403.0,9403.0,0.0,0.0,19617,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,71.67,False,10770978.0
2018-02-13 11:21:38,0000902219-18-000426,"7,1",DFND,,STOCK,SH,2018-02-13 11:21:38,35000.0,520.0,0.0,520.0,0.0,902219,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,68.08,False,54647.0
2018-04-20 15:08:11,0001009254-18-000006,,SOLE,,STOCK,SH,2018-04-20 15:08:11,3514000.0,233306.0,0.0,0.0,233306.0,1009254,13F-HR,2018-03-31 00:00:00,2018-04-20 00:00:00,2018-04-20 00:00:00,2018-04-20 00:00:00,1231.0,15.06,False,10987471.0
2018-05-10 13:10:15,0000038777-18-000171,2,DFND,,STOCK,SH,2018-05-10 13:10:15,984000.0,9344.0,9344.0,0.0,0.0,38777,13F-HR,2018-03-31 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,2018-05-10 00:00:00,930.0,105.3,False,48401.0
2018-08-14 16:12:59,0001085146-18-002137,,DFND,,STOCK,SH,2018-08-14 16:12:59,1094000.0,50639.0,50639.0,0.0,0.0,1167557,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,21.6,False,11138602.0
2018-05-18 08:45:20,0001140361-18-024535,21,DFND,,STOCK,SH,2018-05-18 08:45:20,2220000.0,147028.0,147028.0,0.0,0.0,1000275,13F-HR/A,2018-03-31 00:00:00,2018-05-18 00:00:00,2018-05-18 00:00:00,2018-05-18 00:00:00,1031.0,15.1,False,34274.0
2018-04-30 12:22:04,0001573913-18-000007,,SOLE,,STOCK,SH,2018-04-30 12:22:04,2384000.0,20249.0,0.0,0.0,20249.0,1487438,13F-HR,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,1231.0,117.74,False,88031.0
2018-02-14 15:08:39,0000921895-18-000676,1,DFND,,STOCK,SH,2018-02-14 15:08:39,23038000.0,8596357.0,0.0,8596357.0,0.0,1056807,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,2.68,False,12879.0
2018-05-15 16:59:55,0001493152-18-007142,2,DFND,,STOCK,SH,2018-05-15 16:59:55,22000.0,228.0,228.0,0.0,0.0,1029730,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,94.65,False,11039494.0
2018-08-14 16:47:18,0000950123-18-008949,1,DFND,,STOCK,SH,2018-08-14 16:47:18,4152000.0,139339.0,139339.0,0.0,0.0,1423053,13F-HR/A,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,29.8,False,72967.0
2018-02-01 11:42:34,0001166588-18-000001,1,DFND,,STOCK,SH,2018-02-01 11:42:34,204162.0,4846.0,0.0,4846.0,0.0,1166588,13F-HR,2017-12-31 00:00:00,2018-02-01 00:00:00,2018-02-01 00:00:00,2018-02-01 00:00:00,,42.13,True,11916.0
2018-02-14 11:06:20,0000950123-18-002117,,SOLE,Put,STOCK,SH,2018-02-14 11:06:20,357000.0,20000.0,20000.0,0.0,0.0,1451428,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1231.0,17.85,False,17664.0
2018-02-09 14:46:17,0001390777-18-000055,49,OTR,,STOCK,SH,2018-02-09 14:46:17,587000.0,20920.0,20920.0,0.0,0.0,1390777,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,28.06,False,73743.0
2018-11-02 15:09:25,0001642140-18-000005,1,DFND,,STOCK,SH,2018-11-02 15:09:25,26000.0,1244.0,1133.0,0.0,111.0,1642140,13F-HR,2018-09-30 00:00:00,2018-11-02 00:00:00,2018-11-02 00:00:00,2018-11-02 00:00:00,1231.0,21.1,False,34018.0
2018-08-14 15:50:21,0000895421-18-000508,3,DFND,,,SH,2018-08-14 15:50:21,355000.0,8505.0,8505.0,0.0,0.0,895421,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,41.71,False,57772.0
2018-09-18 14:19:38,0001256484-18-000017,01,DFND,,STOCK,SH,2018-09-18 14:19:38,16556000.0,238428.0,96209.0,141622.0,597.0,73124,13F-HR/A,2018-06-30 00:00:00,2018-09-18 00:00:00,2018-09-18 00:00:00,2018-09-18 00:00:00,1231.0,69.44,False,18944.0
2018-05-15 14:59:55,0000769993-18-000345,1,DFND,,STOCK,SH,2018-05-15 14:59:55,202194000.0,1891958.0,1881946.0,0.0,10012.0,886982,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,106.87,False,13012.0
2018-05-14 08:08:02,0001085146-18-001366,3 4 5 8 9 10,DFND,,STOCK,SH,2018-05-14 08:08:02,84951000.0,950146.0,0.0,738340.0,211806.0,1274173,13F-HR,2018-03-31 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,1231.0,89.41,False,59120.0
2018-04-25 14:51:26,0001622852-18-000002,,SOLE,,ETF,SH,2018-04-25 14:51:26,166000.0,2389.0,2389.0,0.0,0.0,1622852,13F-HR,2018-03-31 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,2018-04-25 00:00:00,1231.0,69.68,False,37572.0
2018-11-14 16:12:05,0000895421-18-000603,3,DFND,,STOCK,SH,2018-11-14 16:12:05,21148000.0,162600.0,162600.0,0.0,0.0,895421,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,130.06,False,11033490.0
2018-05-15 15:06:28,0001390777-18-000086,4,OTR,,STOCK,SH,2018-05-15 15:06:28,222000.0,2012.0,1403.0,609.0,0.0,1390777,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,110.13,False,39655.0
2018-07-13 15:46:31,0001720777-18-000002,,SOLE,,,SH,2018-07-13 15:46:31,14000.0,504.0,0.0,0.0,504.0,1720777,13F-HR,2018-03-31 00:00:00,2018-07-13 00:00:00,2018-07-13 00:00:00,2018-07-13 00:00:00,1231.0,27.57,False,68914.0
2018-02-02 17:02:45,0001140361-18-004795,,SOLE,,STOCK,SH,2018-02-02 17:02:45,467000.0,2700.0,2700.0,0.0,0.0,807249,13F-HR,2017-12-31 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,2018-02-02 00:00:00,1031.0,172.85,False,56046.0
